run_id,stage,model,topic_index,metric,score
20250921-205356,tokenized,HDP2,25,c_npmi,-0.4069738350991453
20250921-205356,tokenized,HDP2,26,c_npmi,-0.4416444886463755
20250921-205356,tokenized,HDP2,27,c_npmi,-0.42980067511432024
20250921-205356,tokenized,HDP2,28,c_npmi,-0.44317044972219893
20250921-205356,tokenized,HDP2,29,c_npmi,-0.4384593602478712
20250921-205356,tokenized,HDP2,30,c_npmi,-0.38444692380936657
20250921-205356,tokenized,HDP2,31,c_npmi,-0.42917060144155617
20250921-205356,tokenized,HDP2,32,c_npmi,-0.41613131845979273
20250921-205356,tokenized,HDP2,33,c_npmi,-0.42496436683403
20250921-205356,tokenized,HDP2,34,c_npmi,-0.4243925479744438
20250921-205356,tokenized,HDP2,35,c_npmi,-0.44033570339251393
20250921-205356,tokenized,HDP2,36,c_npmi,-0.4318996965456083
20250921-205356,tokenized,HDP2,37,c_npmi,-0.4344329272033514
20250921-205356,tokenized,HDP2,38,c_npmi,-0.4247935557946987
20250921-205356,tokenized,HDP2,39,c_npmi,-0.4141613150317246
20250921-205356,tokenized,HDP2,40,c_npmi,-0.4380647843505977
20250921-205356,tokenized,HDP2,41,c_npmi,-0.42364894316697216
20250921-205356,tokenized,HDP2,42,c_npmi,-0.44902301216303525
20250921-205356,tokenized,HDP2,43,c_npmi,-0.4288275590591239
20250921-205356,tokenized,HDP2,44,c_npmi,-0.41923363517080137
20250921-205356,tokenized,HDP2,45,c_npmi,-0.43417764852994856
20250921-205356,tokenized,HDP2,46,c_npmi,-0.4269317581854528
20250921-205356,tokenized,HDP2,47,c_npmi,-0.44126907928582454
20250921-205356,tokenized,HDP2,48,c_npmi,-0.41577358972614636
20250921-205356,tokenized,HDP2,49,c_npmi,-0.41905311601901607
20250921-205356,tokenized,HDP2,50,c_npmi,-0.39542239946596314
20250921-205356,tokenized,HDP2,51,c_npmi,-0.4342290656450313
20250921-205356,tokenized,HDP2,52,c_npmi,-0.39812071575877084
20250921-205356,tokenized,HDP2,53,c_npmi,-0.4476988937118615
20250921-205356,tokenized,HDP2,54,c_npmi,-0.4280648344085358
20250921-205356,tokenized,HDP2,55,c_npmi,-0.4211845160212038
20250921-205356,tokenized,HDP2,56,c_npmi,-0.4080657407958736
20250921-205356,tokenized,HDP2,57,c_npmi,-0.42870777596291004
20250921-205356,tokenized,HDP2,58,c_npmi,-0.42027432159164074
20250921-205356,tokenized,HDP2,59,c_npmi,-0.4322284492976236
20250921-205356,tokenized,HDP2,60,c_npmi,-0.42237504151415506
20250921-205356,tokenized,HDP2,61,c_npmi,-0.44801299008764534
20250921-205356,tokenized,HDP2,62,c_npmi,-0.44810207778439093
20250921-205356,tokenized,HDP2,63,c_npmi,-0.4356403348544357
20250921-205356,tokenized,HDP2,64,c_npmi,-0.39665130683753225
20250921-205356,tokenized,HDP2,65,c_npmi,-0.4340264943268292
20250921-205356,tokenized,HDP2,66,c_npmi,-0.4280926139690341
20250921-205356,tokenized,HDP2,67,c_npmi,-0.4252135238266548
20250921-205356,tokenized,HDP2,68,c_npmi,-0.4433786117170173
20250921-205356,tokenized,HDP2,69,c_npmi,-0.429507819945566
20250921-205356,tokenized,HDP2,70,c_npmi,-0.39596253292035727
20250921-205356,tokenized,HDP2,71,c_npmi,-0.4071846868734258
20250921-205356,tokenized,HDP2,72,c_npmi,-0.4032372155506805
20250921-205356,tokenized,HDP2,73,c_npmi,-0.40633579825504096
20250921-205356,tokenized,HDP2,74,c_npmi,-0.4173518267116378
20250921-205356,tokenized,HDP2,75,c_npmi,-0.4118978890619908
20250921-205356,tokenized,HDP2,76,c_npmi,-0.44252605114590843
20250921-205356,tokenized,HDP2,77,c_npmi,-0.4254663488738716
20250921-205356,tokenized,HDP2,78,c_npmi,-0.4285119545754143
20250921-205356,tokenized,HDP2,79,c_npmi,-0.4113522570271492
20250921-205356,tokenized,HDP2,80,c_npmi,-0.4284928549520744
20250921-205356,tokenized,HDP2,81,c_npmi,-0.44134727085253683
20250921-205356,tokenized,HDP2,82,c_npmi,-0.4290461471928977
20250921-205356,tokenized,HDP2,83,c_npmi,-0.424480964015068
20250921-205356,tokenized,HDP2,84,c_npmi,-0.42191005405263277
20250921-205356,tokenized,HDP2,85,c_npmi,-0.4416724439858224
20250921-205356,tokenized,HDP2,86,c_npmi,-0.4279488019607518
20250921-205356,tokenized,HDP2,87,c_npmi,-0.43872234436007185
20250921-205356,tokenized,HDP2,88,c_npmi,-0.4055623575928087
20250921-205356,tokenized,HDP2,89,c_npmi,-0.4194381868830642
20250921-205356,tokenized,HDP2,90,c_npmi,-0.4261904254473597
20250921-205356,tokenized,HDP2,91,c_npmi,-0.4360135735321891
20250921-205356,tokenized,HDP2,92,c_npmi,-0.41791209493850795
20250921-205356,tokenized,HDP2,93,c_npmi,-0.44701212135103746
20250921-205356,tokenized,HDP2,94,c_npmi,-0.42605733405696017
20250921-205356,tokenized,HDP2,95,c_npmi,-0.42108231502192
20250921-205356,tokenized,HDP2,96,c_npmi,-0.406091919911453
20250921-205356,tokenized,HDP2,97,c_npmi,-0.42795892619490994
20250921-205356,tokenized,HDP2,98,c_npmi,-0.39676571262383775
20250921-205356,tokenized,HDP2,99,c_npmi,-0.37837390400547405
20250921-205356,tokenized,HDP2,0,c_uci,-12.045141698378503
20250921-205356,tokenized,HDP2,1,c_uci,-10.169818550723338
20250921-205356,tokenized,HDP2,2,c_uci,-11.650242924721251
20250921-205356,tokenized,HDP2,3,c_uci,-10.672551712396562
20250921-205356,tokenized,HDP2,4,c_uci,-12.131610065440464
20250921-205356,tokenized,HDP2,5,c_uci,-12.137242037235653
20250921-205356,tokenized,HDP2,6,c_uci,-11.462900650349287
20250921-205356,tokenized,HDP2,7,c_uci,-12.134442518487337
20250921-205356,tokenized,HDP2,8,c_uci,-11.888987183777887
20250921-205356,tokenized,HDP2,9,c_uci,-10.285863452120468
20250921-205356,tokenized,HDP2,10,c_uci,-11.737784795700682
20250921-205356,tokenized,HDP2,11,c_uci,-12.053395099357807
20250921-205356,tokenized,HDP2,12,c_uci,-12.19538688689055
20250921-205356,tokenized,HDP2,13,c_uci,-11.753592470283305
20250921-205356,tokenized,HDP2,14,c_uci,-12.2089404467947
20250921-205356,tokenized,HDP2,15,c_uci,-12.320988382778328
20250921-205356,tokenized,HDP2,16,c_uci,-12.083477343599169
20250921-205356,tokenized,HDP2,17,c_uci,-11.54306561601032
20250921-205356,tokenized,HDP2,18,c_uci,-11.51349382778827
20250921-205356,tokenized,HDP2,19,c_uci,-11.803711731345754
20250921-205356,tokenized,HDP2,20,c_uci,-11.993640233014931
20250921-205356,tokenized,HDP2,21,c_uci,-12.227627943137763
20250921-205356,tokenized,HDP2,22,c_uci,-11.810812130390179
20250921-205356,tokenized,HDP2,23,c_uci,-11.813556876982569
20250921-205356,tokenized,HDP2,24,c_uci,-11.399054937714348
20250921-205356,tokenized,HDP2,25,c_uci,-11.469309542044597
20250921-205356,tokenized,HDP2,26,c_uci,-12.350754973394679
20250921-205356,tokenized,HDP2,27,c_uci,-11.957594544093652
20250921-205356,tokenized,HDP2,28,c_uci,-12.316414750242853
20250921-205356,tokenized,HDP2,29,c_uci,-12.175478827639024
20250921-205356,tokenized,HDP2,30,c_uci,-10.989277826472735
20250921-205356,tokenized,HDP2,31,c_uci,-11.880729117083039
20250921-205356,tokenized,HDP2,32,c_uci,-11.585499802155
20250921-205356,tokenized,HDP2,33,c_uci,-11.897164267449007
20250921-205356,tokenized,HDP2,34,c_uci,-11.761267188479067
20250921-205356,tokenized,HDP2,35,c_uci,-12.225992744866772
20250921-205356,tokenized,HDP2,36,c_uci,-12.06268639227397
20250921-205356,tokenized,HDP2,37,c_uci,-12.143718974581555
20250921-205356,tokenized,HDP2,38,c_uci,-11.865326444821745
20250921-205356,tokenized,HDP2,39,c_uci,-11.494436628462077
20250921-205356,tokenized,HDP2,40,c_uci,-12.259897232125793
20250921-205356,tokenized,HDP2,41,c_uci,-11.857580798712005
20250921-205356,tokenized,HDP2,42,c_uci,-12.445638708051678
20250921-205356,tokenized,HDP2,43,c_uci,-11.92322349604886
20250921-205356,tokenized,HDP2,44,c_uci,-11.815233490178407
20250921-205356,tokenized,HDP2,45,c_uci,-12.111153590972505
20250921-205356,tokenized,HDP2,46,c_uci,-11.888417694051402
20250921-205356,tokenized,HDP2,47,c_uci,-12.257226223815941
20250921-205356,tokenized,HDP2,48,c_uci,-11.722038598941607
20250921-205356,tokenized,HDP2,49,c_uci,-11.578865497417087
20250921-205356,tokenized,HDP2,50,c_uci,-11.254113368714393
20250921-205356,tokenized,HDP2,51,c_uci,-12.033206370524423
20250921-205356,tokenized,HDP2,52,c_uci,-11.043181644635947
20250921-205356,tokenized,HDP2,53,c_uci,-12.399102834752801
20250921-205356,tokenized,HDP2,54,c_uci,-11.99839515372521
20250921-205356,tokenized,HDP2,55,c_uci,-11.738321047440781
20250921-205356,tokenized,HDP2,56,c_uci,-11.416654746787303
20250921-205356,tokenized,HDP2,57,c_uci,-11.996489901797034
20250921-205356,tokenized,HDP2,58,c_uci,-11.688157392367904
20250921-205356,tokenized,HDP2,59,c_uci,-11.999459458675645
20250921-205356,tokenized,HDP2,60,c_uci,-11.82146627110067
20250921-205356,tokenized,HDP2,61,c_uci,-12.483065777581329
20250921-205356,tokenized,HDP2,62,c_uci,-12.531273219389911
20250921-205356,tokenized,HDP2,63,c_uci,-12.094895383913203
20250921-205356,tokenized,HDP2,64,c_uci,-11.125476967214713
20250921-205356,tokenized,HDP2,65,c_uci,-12.096344066474666
20250921-205356,tokenized,HDP2,66,c_uci,-12.013501327523755
20250921-205356,tokenized,HDP2,67,c_uci,-11.947153478972325
20250921-205356,tokenized,HDP2,68,c_uci,-12.44751314440797
20250921-205356,tokenized,HDP2,69,c_uci,-11.9329931159347
20250921-205356,tokenized,HDP2,70,c_uci,-11.077889604708174
20250921-205356,tokenized,HDP2,71,c_uci,-11.284361131397514
20250921-205356,tokenized,HDP2,72,c_uci,-11.362211719148812
20250921-205356,tokenized,HDP2,73,c_uci,-11.41288926615209
20250921-205356,tokenized,HDP2,74,c_uci,-11.628361013587954
20250921-205356,tokenized,HDP2,75,c_uci,-11.532052687579222
20250921-205356,tokenized,HDP2,76,c_uci,-12.286401047719105
20250921-205356,tokenized,HDP2,77,c_uci,-11.859936308655927
20250921-205356,tokenized,HDP2,78,c_uci,-11.950747794548073
20250921-205356,tokenized,HDP2,79,c_uci,-11.421917721940243
20250921-205356,tokenized,HDP2,80,c_uci,-11.92129076075134
20250921-205356,tokenized,HDP2,81,c_uci,-12.276977060338146
20250921-205356,tokenized,HDP2,82,c_uci,-11.939077485643098
20250921-205356,tokenized,HDP2,83,c_uci,-11.864440608101521
20250921-205356,tokenized,HDP2,84,c_uci,-11.80503551722699
20250921-205356,tokenized,HDP2,85,c_uci,-12.33563147797019
20250921-205356,tokenized,HDP2,86,c_uci,-12.063152610647235
20250921-205356,tokenized,HDP2,87,c_uci,-12.182814360649402
20250921-205356,tokenized,HDP2,88,c_uci,-11.307024083177241
20250921-205356,tokenized,HDP2,89,c_uci,-11.636686751364428
20250921-205356,tokenized,HDP2,90,c_uci,-11.819095693606103
20250921-205356,tokenized,HDP2,91,c_uci,-12.086681368679606
20250921-205356,tokenized,HDP2,92,c_uci,-11.588065354482273
20250921-205356,tokenized,HDP2,93,c_uci,-12.38515706878032
20250921-205356,tokenized,HDP2,94,c_uci,-11.907524070828238
20250921-205356,tokenized,HDP2,95,c_uci,-11.724429995103304
20250921-205356,tokenized,HDP2,96,c_uci,-11.520693758501334
20250921-205356,tokenized,HDP2,97,c_uci,-11.84665592370201
20250921-205356,tokenized,HDP2,98,c_uci,-11.121979773029278
20250921-205356,tokenized,HDP2,99,c_uci,-10.681545569091996
20250921-205356,no_numeric,LDA,0,c_v,0.43075028224214157
20250921-205356,no_numeric,LDA,1,c_v,0.41296177675061374
20250921-205356,no_numeric,LDA,2,c_v,0.2997515264833742
20250921-205356,no_numeric,LDA,3,c_v,0.2976542219407145
20250921-205356,no_numeric,LDA,4,c_v,0.4020194486221883
20250921-205356,no_numeric,LDA,5,c_v,0.3823846521141146
20250921-205356,no_numeric,LDA,6,c_v,0.27084650333507876
20250921-205356,no_numeric,LDA,7,c_v,0.3662837885330368
20250921-205356,no_numeric,LDA,8,c_v,0.3350907950849953
20250921-205356,no_numeric,LDA,9,c_v,0.30778474405560974
20250921-205356,no_numeric,LDA,10,c_v,0.2775022293127837
20250921-205356,no_numeric,LDA,11,c_v,0.5463326405565896
20250921-205356,no_numeric,LDA,12,c_v,0.2678871928238712
20250921-205356,no_numeric,LDA,13,c_v,0.340467079851023
20250921-205356,no_numeric,LDA,14,c_v,0.37746184461585564
20250921-205356,no_numeric,LDA,15,c_v,0.3457726085268739
20250921-205356,no_numeric,LDA,16,c_v,0.37012420487002873
20250921-205356,no_numeric,LDA,17,c_v,0.38887946016481595
20250921-205356,no_numeric,LDA,18,c_v,0.4241671114128242
20250921-205356,no_numeric,LDA,19,c_v,0.3625153924606671
20250921-205356,no_numeric,LDA,20,c_v,0.3483839846806991
20250921-205356,no_numeric,LDA,21,c_v,0.35101315015426393
20250921-205356,no_numeric,LDA,22,c_v,0.5062600450444221
20250921-205356,no_numeric,LDA,23,c_v,0.5060693118603361
20250921-205356,no_numeric,LDA,24,c_v,0.46045641398943804
20250921-205356,no_numeric,LDA,0,u_mass,-1.5868856561392384
20250921-205356,no_numeric,LDA,1,u_mass,-1.7273490425589602
20250921-205356,no_numeric,LDA,2,u_mass,-2.4047214301580477
20250921-205356,no_numeric,LDA,3,u_mass,-1.1350684469035046
20250921-205356,no_numeric,LDA,4,u_mass,-1.3673579131545122
20250921-205356,no_numeric,LDA,5,u_mass,-1.1788314844152326
20250921-205356,no_numeric,LDA,6,u_mass,-2.2089643818759575
20250921-205356,no_numeric,LDA,7,u_mass,-1.6114876074871114
20250921-205356,no_numeric,LDA,8,u_mass,-2.763768403752367
20250921-205356,no_numeric,LDA,9,u_mass,-2.684391321663188
20250921-205356,no_numeric,LDA,10,u_mass,-1.9303126536134492
20250921-205356,no_numeric,LDA,11,u_mass,-1.4173002268729575
20250921-205356,no_numeric,LDA,12,u_mass,-1.6266066035516888
20250921-205356,no_numeric,LDA,13,u_mass,-1.5153713059962055
20250921-205356,no_numeric,LDA,14,u_mass,-1.3598811393628674
20250921-205356,no_numeric,LDA,15,u_mass,-1.7133670367703064
20250921-205356,no_numeric,LDA,16,u_mass,-1.2917122452845415
20250921-205356,no_numeric,LDA,17,u_mass,-1.9295471379587696
20250921-205356,no_numeric,LDA,18,u_mass,-1.9041983375863023
20250921-205356,no_numeric,LDA,19,u_mass,-2.0589349541799242
20250921-205356,no_numeric,LDA,20,u_mass,-2.2417052974474316
20250921-205356,no_numeric,LDA,21,u_mass,-1.7708763934622864
20250921-205356,no_numeric,LDA,22,u_mass,-2.0181404513737213
20250921-205356,no_numeric,LDA,23,u_mass,-2.287336991219077
20250921-205356,no_numeric,LDA,24,u_mass,-1.8373479031181315
20250921-205356,no_numeric,LDA,0,c_npmi,0.03713968409561282
20250921-205356,no_numeric,LDA,1,c_npmi,0.03395750189178809
20250921-205356,no_numeric,LDA,2,c_npmi,-0.04272208174527462
20250921-205356,no_numeric,LDA,3,c_npmi,-0.03000719972524635
20250921-205356,no_numeric,LDA,4,c_npmi,0.00816368836086588
20250921-205356,no_numeric,LDA,5,c_npmi,0.003079740941059717
20250921-205356,no_numeric,LDA,6,c_npmi,-0.03324725809338742
20250921-205356,no_numeric,LDA,7,c_npmi,-0.00618722779865843
20250921-205356,no_numeric,LDA,8,c_npmi,-0.02233747857549775
20250921-205356,no_numeric,LDA,9,c_npmi,-0.04192452280091896
20250921-205356,no_numeric,LDA,10,c_npmi,-0.021405837110608724
20250921-205356,no_numeric,LDA,11,c_npmi,0.08840051831829521
20250921-205356,no_numeric,LDA,12,c_npmi,-0.035056851179356044
20250921-205356,no_numeric,LDA,13,c_npmi,-0.011371197194514224
20250921-205356,no_numeric,LDA,14,c_npmi,0.008480955408911105
20250921-205356,no_numeric,LDA,15,c_npmi,-0.014173452144272281
20250921-205356,no_numeric,LDA,16,c_npmi,0.023735230622352922
20250921-205356,no_numeric,LDA,17,c_npmi,0.0022863679026865935
20250921-205356,no_numeric,LDA,18,c_npmi,0.011512913423738795
20250921-205356,no_numeric,LDA,19,c_npmi,0.032874589967626794
20250921-205356,no_numeric,LDA,20,c_npmi,-0.010658955636829785
20250921-205356,no_numeric,LDA,21,c_npmi,-0.007441050437349292
20250921-205356,no_numeric,LDA,22,c_npmi,0.0467508498800692
20250921-205356,no_numeric,LDA,23,c_npmi,0.020631786055904638
20250921-205356,no_numeric,LDA,24,c_npmi,0.025638649030149074
20250921-205356,no_numeric,LDA,0,c_uci,0.06841610246413621
20250921-205356,no_numeric,LDA,1,c_uci,0.0752463325605645
20250921-205356,no_numeric,LDA,2,c_uci,-0.8398042588447739
20250921-205356,no_numeric,LDA,3,c_uci,-0.3235735353102217
20250921-205356,no_numeric,LDA,4,c_uci,0.03125894455175344
20250921-205356,no_numeric,LDA,5,c_uci,-0.10287232470579286
20250921-205356,no_numeric,LDA,6,c_uci,-0.7365677918265606
20250921-205356,no_numeric,LDA,7,c_uci,-0.46292427635938493
20250921-205356,no_numeric,LDA,8,c_uci,-0.9689147005622644
20250921-205356,no_numeric,LDA,9,c_uci,-1.1305174801702016
20250921-205356,no_numeric,LDA,10,c_uci,-0.5233620462027668
20250921-205356,no_numeric,LDA,11,c_uci,0.33289505976024686
20250921-205356,no_numeric,LDA,12,c_uci,-0.5923600065232475
20250921-205356,no_numeric,LDA,13,c_uci,-0.39529226921686544
20250921-205356,no_numeric,LDA,14,c_uci,-0.13078401482854096
20250921-205356,no_numeric,LDA,15,c_uci,-0.5953988894712936
20250921-205356,no_numeric,LDA,16,c_uci,0.15606927998615516
20250921-205356,no_numeric,LDA,17,c_uci,-0.09184997268994843
20250921-205356,no_numeric,LDA,18,c_uci,-0.517051200823889
20250921-205356,no_numeric,LDA,19,c_uci,0.001639664628681412
20250921-205356,no_numeric,LDA,20,c_uci,-0.5388421838714108
20250921-205356,no_numeric,LDA,21,c_uci,-0.35433193927507556
20250921-205356,no_numeric,LDA,22,c_uci,0.07441373635490191
20250921-205356,no_numeric,LDA,23,c_uci,-0.49315940546506803
20250921-205356,no_numeric,LDA,24,c_uci,-0.19477291546572498
20250921-205356,no_numeric,HDP1,0,c_v,0.6632702411818686
20250921-205356,no_numeric,HDP1,1,c_v,0.7630142015675268
20250921-205356,no_numeric,HDP1,2,c_v,0.746287795262742
20250921-205356,no_numeric,HDP1,3,c_v,0.6735814556308853
20250921-205356,no_numeric,HDP1,4,c_v,0.7313501077684933
20250921-205356,no_numeric,HDP1,5,c_v,0.7153984525807007
20250921-205356,no_numeric,HDP1,6,c_v,0.6788843275752574
20250921-205356,no_numeric,HDP1,7,c_v,0.7236263576496125
20250921-205356,no_numeric,HDP1,8,c_v,0.7585822125704582
20250921-205356,no_numeric,HDP1,9,c_v,0.7669540113983448
20250921-205356,no_numeric,HDP1,10,c_v,0.7383210574517314
20250921-205356,no_numeric,HDP1,11,c_v,0.6754417644166305
20250921-205356,no_numeric,HDP1,12,c_v,0.6938443363644816
20250921-205356,no_numeric,HDP1,13,c_v,0.7202613499850096
20250921-205356,no_numeric,HDP1,14,c_v,0.7201385334371244
20250921-205356,no_numeric,HDP1,15,c_v,0.6282911335093437
20250921-205356,no_numeric,HDP1,16,c_v,0.7267578998519076
20250921-205356,no_numeric,HDP1,17,c_v,0.6798697686540452
20250921-205356,no_numeric,HDP1,18,c_v,0.6665065989590933
20250921-205356,no_numeric,HDP1,19,c_v,0.6862524621213527
20250921-205356,no_numeric,HDP1,20,c_v,0.6158062220254972
20250921-205356,no_numeric,HDP1,21,c_v,0.6690310850250991
20250921-205356,no_numeric,HDP1,22,c_v,0.723880967806102
20250921-205356,no_numeric,HDP1,23,c_v,0.783663124170697
20250921-205356,no_numeric,HDP1,24,c_v,0.7658523759982621
20250921-205356,no_numeric,HDP1,0,u_mass,-17.57656084848758
20250921-205356,no_numeric,HDP1,1,u_mass,-20.569111647649308
20250921-205356,no_numeric,HDP1,2,u_mass,-19.329524493356466
20250921-205356,no_numeric,HDP1,3,u_mass,-16.70835913324025
20250921-205356,no_numeric,HDP1,4,u_mass,-19.367791021569545
20250921-205356,no_numeric,HDP1,5,u_mass,-18.718027292345916
20250921-205356,no_numeric,HDP1,6,u_mass,-17.633078044823414
20250921-205356,no_numeric,HDP1,7,u_mass,-18.8988765284427
20250921-205356,no_numeric,HDP1,8,u_mass,-20.133588501246393
20250921-205356,no_numeric,HDP1,9,u_mass,-20.343004783190167
20250921-205356,no_numeric,HDP1,10,u_mass,-20.3334786356231
20250921-205356,no_numeric,HDP1,11,u_mass,-17.18098644917818
20250921-205356,no_numeric,HDP1,12,u_mass,-17.702083764182618
20250921-205356,no_numeric,HDP1,13,u_mass,-19.329350690015904
20250921-205356,no_numeric,HDP1,14,u_mass,-19.454013733115215
20250921-205356,no_numeric,HDP1,15,u_mass,-15.840596428811736
20250921-205356,no_numeric,HDP1,16,u_mass,-19.56555172912471
20250921-205356,no_numeric,HDP1,17,u_mass,-17.483597354860954
20250921-205356,no_numeric,HDP1,18,u_mass,-17.842157901587907
20250921-205356,no_numeric,HDP1,19,u_mass,-18.08239882882242
